,returns
2020-05-21,-0.008836437
2020-05-22,-0.0018148497
2020-05-26,0.03594477
2020-05-27,0.029919263
2020-05-28,-0.028689612
2020-05-29,0.011510049
2020-06-01,-0.0077058207
2020-06-02,0.006940328
2020-06-03,0.015840566
2020-06-04,0.022235751
2020-06-05,0.032982714
2020-06-08,-0.0035145923
2020-06-09,-0.016558167
2020-06-10,-0.008201385
2020-06-11,-0.073172465
2020-06-12,0.012540166
2020-06-15,0.02216859
2020-06-16,0.0071762446
2020-06-17,0.0007232047
2020-06-18,-0.0043854695
2020-06-19,-0.017583175
2020-06-22,0.004136657
2020-06-23,0.0014448214
2020-06-24,-0.024251975
2020-06-25,-0.0034099612
2020-06-26,-0.01482921
2020-06-29,0.029161843
2020-06-30,0.017903704
2020-07-01,-0.019631576
2020-07-02,0.0071061077
2020-07-06,0.0071874815
2020-07-07,-0.01867363
2020-07-08,-0.0023829879
2020-07-09,-0.01569657
2020-07-10,0.024570929
2020-07-13,-0.0095306905
2020-07-14,0.017286004
2020-07-15,0.010936882
2020-07-16,-0.0006668832
2020-07-17,0.0109537495
2020-07-20,-0.0013863188
2020-07-21,0.006691032
2020-07-22,0.0007729635
2020-07-23,-0.0016141052
2020-07-24,-0.08722015
2020-07-27,-0.007933626
2020-07-28,-0.010873278
2020-07-29,-0.0041243793
2020-07-30,-0.005588216
2020-07-31,-0.00986156
2020-08-03,0.009682179
2020-08-04,0.01851916
2020-08-05,0.0034466668
2020-08-06,-0.00021036109
2020-08-07,0.012171173
2020-08-10,0.028015114
2020-08-11,-0.006078542
2020-08-12,0.013845768
2020-08-13,-0.012132948
2020-08-14,0.0051192082
2020-08-17,-0.0011490642
2020-08-18,-0.010306321
2020-08-19,0.0016522142
2020-08-20,-0.0028902208
2020-08-21,0.0076311673
2020-08-24,0.016402405
2020-08-25,0.0019129973
2020-08-26,-0.0019618613
2020-08-27,0.0038610697
2020-08-28,0.013610069
2020-08-31,0.0043266024
2020-09-01,0.014098043
2020-09-02,0.018505417
2020-09-03,-0.036347304
2020-09-04,-0.007192927
2020-09-08,-0.034169015
2020-09-09,0.02280769
2020-09-10,-0.009606615
2020-09-11,0.0026019362
2020-09-14,-0.009598332
2020-09-15,0.020997101
2020-09-16,0.0037611043
2020-09-17,0.0016552366
2020-09-18,-0.027439857
2020-09-21,-0.009968605
2020-09-22,0.011506541
2020-09-23,-0.026707865
2020-09-24,0.009172097
2020-09-25,0.016170342
2020-09-28,0.028141212
2020-09-29,0.006906444
2020-09-30,-0.0010031913
2020-10-01,0.016214846
2020-10-02,-0.0128913205
2020-10-05,0.024438912
2020-10-06,-0.00480682
2020-10-07,0.029113155
2020-10-08,0.007324123
2020-10-09,0.0027805052
2020-10-12,0.012908904
2020-10-13,-0.0010976482
2020-10-14,0.006132124
2020-10-15,-0.0023657258
2020-10-16,0.0016675858
2020-10-19,-0.002974999
2020-10-20,-0.006960159
2020-10-21,0.005597727
2020-10-22,0.0029556951
2020-10-23,-0.01972959
2020-10-26,-0.020132225
2020-10-27,-0.0013790787
